"PSRR (iLoad=1e-07,vdd=1.1) X","PSRR (iLoad=1e-07,vdd=1.1) Y","PSRR (iLoad=1e-07,vdd=1.136842) X","PSRR (iLoad=1e-07,vdd=1.136842) Y","PSRR (iLoad=1e-07,vdd=1.173684) X","PSRR (iLoad=1e-07,vdd=1.173684) Y","PSRR (iLoad=1e-07,vdd=1.210526) X","PSRR (iLoad=1e-07,vdd=1.210526) Y","PSRR (iLoad=1e-07,vdd=1.247368) X","PSRR (iLoad=1e-07,vdd=1.247368) Y","PSRR (iLoad=1e-07,vdd=1.284211) X","PSRR (iLoad=1e-07,vdd=1.284211) Y","PSRR (iLoad=1e-07,vdd=1.321053) X","PSRR (iLoad=1e-07,vdd=1.321053) Y","PSRR (iLoad=1e-07,vdd=1.357895) X","PSRR (iLoad=1e-07,vdd=1.357895) Y","PSRR (iLoad=1e-07,vdd=1.394737) X","PSRR (iLoad=1e-07,vdd=1.394737) Y","PSRR (iLoad=1e-07,vdd=1.431579) X","PSRR (iLoad=1e-07,vdd=1.431579) Y","PSRR (iLoad=1e-07,vdd=1.468421) X","PSRR (iLoad=1e-07,vdd=1.468421) Y","PSRR (iLoad=1e-07,vdd=1.505263) X","PSRR (iLoad=1e-07,vdd=1.505263) Y","PSRR (iLoad=1e-07,vdd=1.542105) X","PSRR (iLoad=1e-07,vdd=1.542105) Y","PSRR (iLoad=1e-07,vdd=1.578947) X","PSRR (iLoad=1e-07,vdd=1.578947) Y","PSRR (iLoad=1e-07,vdd=1.615789) X","PSRR (iLoad=1e-07,vdd=1.615789) Y","PSRR (iLoad=1e-07,vdd=1.652632) X","PSRR (iLoad=1e-07,vdd=1.652632) Y","PSRR (iLoad=1e-07,vdd=1.689474) X","PSRR (iLoad=1e-07,vdd=1.689474) Y","PSRR (iLoad=1e-07,vdd=1.726316) X","PSRR (iLoad=1e-07,vdd=1.726316) Y","PSRR (iLoad=1e-07,vdd=1.763158) X","PSRR (iLoad=1e-07,vdd=1.763158) Y","PSRR (iLoad=1e-07,vdd=1.8) X","PSRR (iLoad=1e-07,vdd=1.8) Y","PSRR (iLoad=0.01,vdd=1.1) X","PSRR (iLoad=0.01,vdd=1.1) Y","PSRR (iLoad=0.01,vdd=1.136842) X","PSRR (iLoad=0.01,vdd=1.136842) Y","PSRR (iLoad=0.01,vdd=1.173684) X","PSRR (iLoad=0.01,vdd=1.173684) Y","PSRR (iLoad=0.01,vdd=1.210526) X","PSRR (iLoad=0.01,vdd=1.210526) Y","PSRR (iLoad=0.01,vdd=1.247368) X","PSRR (iLoad=0.01,vdd=1.247368) Y","PSRR (iLoad=0.01,vdd=1.284211) X","PSRR (iLoad=0.01,vdd=1.284211) Y","PSRR (iLoad=0.01,vdd=1.321053) X","PSRR (iLoad=0.01,vdd=1.321053) Y","PSRR (iLoad=0.01,vdd=1.357895) X","PSRR (iLoad=0.01,vdd=1.357895) Y","PSRR (iLoad=0.01,vdd=1.394737) X","PSRR (iLoad=0.01,vdd=1.394737) Y","PSRR (iLoad=0.01,vdd=1.431579) X","PSRR (iLoad=0.01,vdd=1.431579) Y","PSRR (iLoad=0.01,vdd=1.468421) X","PSRR (iLoad=0.01,vdd=1.468421) Y","PSRR (iLoad=0.01,vdd=1.505263) X","PSRR (iLoad=0.01,vdd=1.505263) Y","PSRR (iLoad=0.01,vdd=1.542105) X","PSRR (iLoad=0.01,vdd=1.542105) Y","PSRR (iLoad=0.01,vdd=1.578947) X","PSRR (iLoad=0.01,vdd=1.578947) Y","PSRR (iLoad=0.01,vdd=1.615789) X","PSRR (iLoad=0.01,vdd=1.615789) Y","PSRR (iLoad=0.01,vdd=1.652632) X","PSRR (iLoad=0.01,vdd=1.652632) Y","PSRR (iLoad=0.01,vdd=1.689474) X","PSRR (iLoad=0.01,vdd=1.689474) Y","PSRR (iLoad=0.01,vdd=1.726316) X","PSRR (iLoad=0.01,vdd=1.726316) Y","PSRR (iLoad=0.01,vdd=1.763158) X","PSRR (iLoad=0.01,vdd=1.763158) Y","PSRR (iLoad=0.01,vdd=1.8) X","PSRR (iLoad=0.01,vdd=1.8) Y"
1584.893192461115,-48.3984406684656,1584.893192461115,-52.30514119776252,1584.893192461115,-55.56281713379315,1584.893192461115,-58.41418194372706,1584.893192461115,-61.0173788363027,1584.893192461115,-63.56299838215361,1584.893192461115,-66.20196111753596,1584.893192461115,-69.15168085616925,1584.893192461115,-72.78431896581749,1584.893192461115,-78.06569763522516,1584.893192461115,-84.00190785955166,1584.893192461115,-85.00225965511218,1584.893192461115,-76.93587559020376,1584.893192461115,-72.84945497212301,1584.893192461115,-70.03245400693316,1584.893192461115,-67.76487235534016,1584.893192461115,-65.60333457464958,1584.893192461115,-63.31147944935903,1584.893192461115,-60.65672761086947,1584.893192461115,-57.28562693766733,1584.893192461115,-34.03332492248558,1584.893192461115,-48.53930824225672,1584.893192461115,-58.45436721800709,1584.893192461115,-67.14181934887257,1584.893192461115,-72.46011568450356,1584.893192461115,-86.96326126964348,1584.893192461115,-113.3504018498166,1584.893192461115,-89.98259213443872,1584.893192461115,-88.03015091273492,1584.893192461115,-89.18737919617639,1584.893192461115,-91.97558068542241,1584.893192461115,-98.41755845775459,1584.893192461115,-121.9589072638132,1584.893192461115,-92.61317826069067,1584.893192461115,-93.44536277883367,1584.893192461115,-83.6427220879724,1584.893192461115,-80.15984658997634,1584.893192461115,-77.94246709352632,1584.893192461115,-76.40778297678156,1584.893192461115,-72.36399740185047
2511.886431509583,-48.39843981591147,2511.886431509583,-52.30513962900089,2511.886431509583,-55.56281436351263,2511.886431509583,-58.4141771938264,2511.886431509583,-61.01737086854553,2511.886431509583,-63.56298493145867,2511.886431509583,-66.20193764948216,2511.886431509583,-69.15163658289079,2511.886431509583,-72.78422084232236,2511.886431509583,-78.06537917725332,2511.886431509583,-84.00069206892834,2511.886431509583,-85.00080220761494,2511.886431509583,-76.93565714434015,2511.886431509583,-72.84937336426019,2511.886431509583,-70.03241337993082,2511.886431509583,-67.76484962482031,2511.886431509583,-65.60332182570798,2511.886431509583,-63.31147284344389,2511.886431509583,-60.65672484239241,2511.886431509583,-57.28562632270175,2511.886431509583,-34.03332444619002,2511.886431509583,-48.5393083009654,2511.886431509583,-58.45436823880663,2511.886431509583,-67.14181623120761,2511.886431509583,-72.46008440824787,2511.886431509583,-86.96192759937922,2511.886431509583,-112.7093452581241,2511.886431509583,-89.97905035158087,2511.886431509583,-88.02773662349652,2511.886431509583,-89.18409465241977,2511.886431509583,-91.9691715340187,2511.886431509583,-98.38891363564331,2511.886431509583,-117.9599206323454,2511.886431509583,-92.6055434646466,2511.886431509583,-93.43591614205988,2511.886431509583,-83.6417590153474,2511.886431509583,-80.15941904023724,2511.886431509583,-77.94221322663459,2511.886431509583,-76.4076065666013,2511.886431509583,-72.36392991999801
3981.071705534978,-48.39843767500055,3981.071705534978,-52.30513569326581,3981.071705534978,-55.56280740197454,3981.071705534978,-58.41416526560042,3981.071705534978,-61.0173508582878,3981.071705534978,-63.56295114114994,3981.071705534978,-66.20187869028258,3981.071705534978,-69.15152536125289,3981.071705534978,-72.78397438353963,3981.071705534978,-78.06457934250474,3981.071705534978,-83.99763971770976,3981.071705534978,-84.99714351305214,3981.071705534978,-76.93510845061061,3981.071705534978,-72.84916838905214,3981.071705534978,-70.03231134259315,3981.071705534978,-67.76479253732275,3981.071705534978,-65.6032898032321,3981.071705534978,-63.31145625108886,3981.071705534978,-60.65671788454111,3981.071705534978,-57.28562478057729,3981.071705534978,-34.03332324980179,3981.071705534978,-48.5393084493785,3981.071705534978,-58.45437080551748,3981.071705534978,-67.14180841391065,3981.071705534978,-72.46000583958316,3981.071705534978,-86.95857933940589,3981.071705534978,-111.4230596748667,3981.071705534978,-89.97016648046284,3981.071705534978,-88.02167802913647,3981.071705534978,-89.17585519750303,3981.071705534978,-91.95311407627567,3981.071705534978,-98.3177840001534,3981.071705534978,-113.9603240266483,3981.071705534978,-92.58642458199493,3981.071705534978,-93.41227755393585,3981.071705534978,-83.63934083852804,3981.071705534978,-80.15834529394058,3981.071705534978,-77.94157562548241,3981.071705534978,-76.40716346406346,3981.071705534978,-72.36376041713969
6309.573444801941,-48.39843229801946,6309.573444801941,-52.30512580359026,6309.573444801941,-55.562789918998,6309.573444801941,-58.4141353052969,6309.573444801941,-61.01730059081263,6309.573444801941,-63.56286627244446,6309.573444801941,-66.20173061883816,6309.573444801941,-69.15124600705089,6309.573444801941,-72.7833553607326,6309.573444801941,-78.06257091238723,6309.573444801941,-83.98998196208888,6309.573444801941,-84.98796675130254,6309.573444801941,-76.93373053235192,6309.573444801941,-72.84865353701078,6309.573444801941,-70.0320550237674,6309.573444801941,-67.76464913960257,6309.573444801941,-65.60320935958661,6309.573444801941,-63.3114145724264,6309.573444801941,-60.65670040844483,6309.573444801941,-57.28562090323655,6309.573444801941,-34.0333202438068,6309.573444801941,-48.5393088180324,6309.573444801941,-58.45437725226893,6309.573444801941,-67.14178875828188,6309.573444801941,-72.45980848144283,6309.573444801941,-86.95018033845636,6309.573444801941,-109.264280574993,6309.573444801941,-89.94793096632887,6309.573444801941,-88.00649680695835,6309.573444801941,-89.15522745547987,6309.573444801941,-91.91303969468434,6309.573444801941,-98.1440896642965,6309.573444801941,-109.9604844106584,6309.573444801941,-92.53876812421579,6309.573444801941,-93.35346150059507,6309.573444801941,-83.63327253629818,6309.573444801941,-80.15564927757579,6309.573444801941,-77.93997443964125,6309.573444801941,-76.40605063712076,6309.573444801941,-72.36333466303601
10000.00000000001,-48.39841879226937,10000.00000000001,-52.30510096510304,10000.00000000001,-55.56274600519413,10000.00000000001,-58.41406004141759,10000.00000000001,-61.01717432402398,10000.00000000001,-63.56265310397328,10000.00000000001,-66.20135867498546,10000.00000000001,-69.1505443849027,10000.00000000001,-72.78180086323981,10000.00000000001,-78.05753005909629,10000.00000000001,-83.9708059345771,10000.00000000001,-84.96500090141959,10000.00000000001,-76.93027137619852,10000.00000000001,-72.84736056256097,10000.00000000001,-70.03141125406164,10000.00000000001,-67.76428895134254,10000.00000000001,-65.60300729810223,10000.00000000001,-63.31130987762577,10000.00000000001,-60.65665651189494,10000.00000000001,-57.28561116507897,10000.00000000001,-34.0333126940512,10000.00000000001,-48.53930974755141,10000.00000000001,-58.45439343882299,10000.00000000001,-67.14173939677205,10000.00000000001,-72.45931278552489,10000.00000000001,-86.92915426141622,10000.00000000001,-106.2891010938614,10000.00000000001,-89.89257477613948,10000.00000000001,-87.96859551660523,10000.00000000001,-89.10384086906437,10000.00000000001,-91.81397832648072,10000.00000000001,-97.73617010973952,10000.00000000001,-105.9605477045913,10000.00000000001,-92.42131770075493,10000.00000000001,-93.20914282999431,10000.00000000001,-83.61806697836505,10000.00000000001,-80.14888461178076,10000.00000000001,-77.93595504125663,10000.00000000001,-76.40325663346715,10000.00000000001,-72.36226541845254
15848.93192461116,-48.39838486507458,15848.93192461116,-52.30503857394049,15848.93192461116,-55.56263569823533,15848.93192461116,-58.41387100063087,15848.93192461116,-61.01685717036908,15848.93192461116,-63.56211768177418,15848.93192461116,-66.20042456248454,15848.93192461116,-69.14878246675194,15848.93192461116,-72.7778985448557,15848.93192461116,-78.04489371304547,15848.93192461116,-83.92300802112902,15848.93192461116,-84.90784346138656,15848.93192461116,-76.92159441864732,15848.93192461116,-72.84411445788454,15848.93192461116,-70.02979461616992,15848.93192461116,-67.76338434410843,15848.93192461116,-65.60249979373995,15848.93192461116,-63.31104691433448,15848.93192461116,-60.65654625125951,15848.93192461116,-57.28558670598473,15848.93192461116,-34.03329373088205,15848.93192461116,-48.53931208426705,15848.93192461116,-58.45443410010412,15848.93192461116,-67.1416153990267,15848.93192461116,-72.45806789684787,15848.93192461116,-86.87678363333843,15848.93192461116,-102.7754926500788,15848.93192461116,-89.7565614059814,15848.93192461116,-87.87482561245737,15848.93192461116,-88.97738332663712,15848.93192461116,-91.57467959620442,15848.93192461116,-96.85412670198806,15848.93192461116,-101.9605715080668,15848.93192461116,-92.13958749735144,15848.93192461116,-92.86646936288143,15848.93192461116,-83.58010548814467,15848.93192461116,-80.13193883217946,15848.93192461116,-77.92587515840056,15848.93192461116,-76.39624625707673,15848.93192461116,-72.3595807642412
25118.86431509584,-48.39829964281682,25118.86431509584,-52.30488185785709,25118.86431509584,-55.56235862830038,25118.86431509584,-58.41339618731008,25118.86431509584,-61.01606062294028,25118.86431509584,-63.560773058668,25118.86431509584,-66.1980790286142,25118.86431509584,-69.14435988683093,25118.86431509584,-72.76811178299005,25118.86431509584,-78.01331384061007,25118.86431509584,-83.80521526911789,25118.86431509584,-84.76750296880238,25118.86431509584,-76.89987504124026,25118.86431509584,-72.83597127002005,25118.86431509584,-70.02573644044401,25118.86431509584,-67.76111289194891,25118.86431509584,-65.60122525629519,25118.86431509584,-63.31038644648932,25118.86431509584,-60.65626929681343,25118.86431509584,-57.28552526904997,25118.86431509584,-34.03324609671864,25118.86431509584,-48.53931795291316,25118.86431509584,-58.45453624173376,25118.86431509584,-67.14130396518574,25118.86431509584,-72.45494239236177,25118.86431509584,-86.74795394859511,25118.86431509584,-98.985372012561,25118.86431509584,-89.43259405487237,25118.86431509584,-87.64784663840607,25118.86431509584,-88.67508507080633,25118.86431509584,-91.02601193825757,25118.86431509584,-95.20557454485657,25118.86431509584,-97.96057747975422,25118.86431509584,-91.50334475536516,25118.86431509584,-92.10888612520095,25118.86431509584,-83.4861888246697,25118.86431509584,-80.08966225802257,25118.86431509584,-77.90065833706723,25118.86431509584,-76.37868680032646,25118.86431509584,-72.35284451477465
39810.71705534979,-48.39808558401288,39810.71705534979,-52.30448822633277,39810.71705534979,-55.56166273224144,39810.71705534979,-58.41220372561769,39810.71705534979,-61.01406041230148,39810.71705534979,-63.55739733029741,39810.71705534979,-66.19219285853049,39810.71705534979,-69.13327065160999,39810.71705534979,-72.74362531459064,39810.71705534979,-77.93498681721299,39810.71705534979,-83.52270014926498,39810.71705534979,-84.43377448841699,39810.71705534979,-76.84579256675744,39810.71705534979,-72.81558354859533,39810.71705534979,-70.01555943801095,39810.71705534979,-67.75541247999516,39810.71705534979,-65.59802539518854,39810.71705534979,-63.30872786206977,39810.71705534979,-60.65557369576699,39810.71705534979,-57.28537094573215,39810.71705534979,-34.03312644816985,39810.71705534979,-48.53933269504905,39810.71705534979,-58.4547928135835,39810.71705534979,-67.14052170415309,39810.71705534979,-72.44710127251543,39810.71705534979,-86.44026011267211,39810.71705534979,-95.07181484203063,39810.71705534979,-88.71171312802312,39810.71705534979,-87.12510264216884,39810.71705534979,-87.99731701672495,39810.71705534979,-89.8928844695421,39810.71705534979,-92.66878315809609,39810.71705534979,-93.96057105419469,39810.71705534979,-90.22482525844042,39810.71705534979,-90.64114053117271,39810.71705534979,-83.25886707437674,39810.71705534979,-79.98524853695842,39810.71705534979,-77.83795475188808,39810.71705534979,-76.33488990327842,39810.71705534979,-72.33596972475574
63095.73444801944,-48.39754793201666,63095.73444801944,-52.30349961698402,63095.73444801944,-55.55991519946233,63095.73444801944,-58.40920981661564,63095.73444801944,-61.00904012720078,63095.73444801944,-63.54892934521316,63095.73444801944,-66.17744241897348,63095.73444801944,-69.10553970827439,63095.73444801944,-72.68271958886369,63095.73444801944,-77.74425028580849,63095.73444801944,-82.88485645038908,63095.73444801944,-83.69367917892386,63095.73444801944,-76.71284065667064,63095.73444801944,-72.76478964236829,63095.73444801944,-69.99010041243956,63095.73444801944,-67.74112649130895,63095.73444801944,-65.58999801538546,63095.73444801944,-63.30456443626348,63095.73444801944,-60.65382689529331,63095.73444801944,-57.28498331914684,63095.73444801944,-34.03282591979752,63095.73444801944,-48.53936972134878,63095.73444801944,-58.45543731819777,63095.73444801944,-67.1385571496985,63095.73444801944,-72.42746672974791,63095.73444801944,-85.75168450330007,63095.73444801944,-91.10666591104309,63095.73444801944,-87.29977265799552,63095.73444801944,-86.03653633127254,63095.73444801944,-86.65249877235068,63095.73444801944,-87.91494139610627,63095.73444801944,-89.4233353827168,63095.73444801944,-89.96054638388844,63095.73444801944,-88.07487361603583,63095.73444801944,-88.28495704838255,63095.73444801944,-82.73539784887488,63095.73444801944,-79.73353660301633,63095.73444801944,-77.68433048824036,63095.73444801944,-76.22678594062366,63095.73444801944,-72.29386886429548
100000.0000000002,-48.39619767934805,100000.0000000002,-52.30101726777876,100000.0000000002,-55.55552856952187,100000.0000000002,-58.40169832155564,100000.0000000002,-60.99645491686622,100000.0000000002,-63.52773069451338,100000.0000000002,-66.14060949128131,100000.0000000002,-69.03665208567917,100000.0000000002,-72.5333921269094,100000.0000000002,-77.29911130245381,100000.0000000002,-81.60372769236322,100000.0000000002,-82.25235650773375,100000.0000000002,-76.39579241435582,100000.0000000002,-72.63975858970953,100000.0000000002,-69.92679940641173,100000.0000000002,-67.70544677637959,100000.0000000002,-65.56989888545139,100000.0000000002,-63.29412368095531,100000.0000000002,-60.64944208732153,100000.0000000002,-57.28400973174698,100000.0000000002,-34.0320711221065,100000.0000000002,-48.53946270156592,100000.0000000002,-58.45705643224152,100000.0000000002,-67.13362474752054,100000.0000000002,-72.37853023998605,100000.0000000002,-84.38982441486731,100000.0000000002,-87.12050002760274,100000.0000000002,-85.00242274547752,100000.0000000002,-84.11387492305789,100000.0000000002,-84.42810308657471,100000.0000000002,-85.08431247619781,100000.0000000002,-85.76439861264197,100000.0000000002,-85.96048101940441,100000.0000000002,-85.10646421099638,100000.0000000002,-85.16358804176066,100000.0000000002,-81.64556994293815,100000.0000000002,-79.15896883499791,100000.0000000002,-77.32082882458702,100000.0000000002,-75.96654405864756,100000.0000000002,-72.18988060064345
158489.3192461117,-48.39280764717291,158489.3192461117,-52.29478772634213,158489.3192461117,-55.54452858763405,158489.3192461117,-58.38288607819313,158489.3192461117,-60.96500003022122,158489.3192461117,-63.47493046183585,158489.3192461117,-66.04943808808204,158489.3192461117,-68.86827469169033,158489.3192461117,-72.17947124641552,158489.3192461117,-76.34839055707721,158489.3192461117,-79.45071247588956,158489.3192461117,-79.92376680085543,158489.3192461117,-75.68857296390917,158489.3192461117,-72.34069228028669,158489.3192461117,-69.77173984870221,158489.3192461117,-67.61709025500318,158489.3192461117,-65.51981564618978,158489.3192461117,-63.26800616534361,158489.3192461117,-60.63844654881854,158489.3192461117,-57.28156476456823,158489.3192461117,-34.03017576318931,158489.3192461117,-48.53969609959881,158489.3192461117,-58.46112464881378,158489.3192461117,-67.1212498971542,158489.3192461117,-72.25795653039738,158489.3192461117,-82.14647449202921,158489.3192461117,-83.12572166061256,158489.3192461117,-81.92324641671982,158489.3192461117,-81.32956607377503,158489.3192461117,-81.40290103825406,158489.3192461117,-81.65422610403448,158489.3192461117,-81.90785260604108,158489.3192461117,-81.9603154848285,158489.3192461117,-81.59656036008705,158489.3192461117,-81.56956810867064,158489.3192461117,-79.72130531488389,158489.3192461117,-77.98198493301241,158489.3192461117,-76.52289249932366,158489.3192461117,-75.37430300405447,158489.3192461117,-71.93914571284905
251188.6431509586,-48.38430269694075,251188.6431509586,-52.27917652641305,251188.6431509586,-55.51701531321758,251188.6431509586,-58.3359798602955,251188.6431509586,-60.88696573068163,251188.6431509586,-63.34504417846385,251188.6431509586,-65.8284915450989,251188.6431509586,-68.47199750988356,251188.6431509586,-71.39992843029407,251188.6431509586,-74.6050814210478,251188.6431509586,-76.47965284167189,251188.6431509586,-76.82184955919051,251188.6431509586,-74.29755855976049,251188.6431509586,-71.66932123582049,251188.6431509586,-69.40499367321247,251188.6431509586,-67.40273686386364,251188.6431509586,-65.39648377737974,251188.6431509586,-63.20307586778203,251188.6431509586,-60.61094362046732,251188.6431509586,-57.27542687721283,251188.6431509586,-34.02541865814731,251188.6431509586,-48.54028138050547,251188.6431509586,-58.47135102671034,251188.6431509586,-67.09025849500631,251188.6431509586,-71.96890587921773,251188.6431509586,-79.10644607913072,251188.6431509586,-79.12705306320053,251188.6431509586,-78.3515164068569,251188.6431509586,-77.9269161671582,251188.6431509586,-77.86091658932718,251188.6431509586,-77.90330341275674,251188.6431509586,-77.96593167867243,251188.6431509586,-77.95989916619419,251188.6431509586,-77.80786261088699,251188.6431509586,-77.74208639355973,251188.6431509586,-76.93556940698465,251188.6431509586,-75.95066542233199,251188.6431509586,-74.99499539197481,251188.6431509586,-74.16776083211407,251188.6431509586,-71.36656558165976
398107.1705534981,-48.36300465782926,398107.1705534981,-52.24019246061548,398107.1705534981,-55.44863423473209,398107.1705534981,-58.22029283743745,398107.1705534981,-60.69683977163372,398107.1705534981,-63.03482355691351,398107.1705534981,-65.31832386003562,398107.1705534981,-67.61144477959941,398107.1705534981,-69.89883920856762,398107.1705534981,-71.97862364321692,398107.1705534981,-72.96745451365801,398107.1705534981,-73.23746794637393,398107.1705534981,-72.02210498806836,398107.1705534981,-70.33419920461938,398107.1705534981,-68.60058756023291,398107.1705534981,-66.90662964712884,398107.1705534981,-65.10119923717858,398107.1705534981,-63.04407130921698,398107.1705534981,-60.54258349385925,398107.1705534981,-57.2600318089742,398107.1705534981,-34.01349338374624,398107.1705534981,-48.54174529532089,398107.1705534981,-58.4970858489446,398107.1705534981,-67.01299008977087,398107.1705534981,-71.31687713764762,398107.1705534981,-75.55442170796617,398107.1705534981,-75.12570184036223,398107.1705534981,-74.53300904803766,398107.1705534981,-74.18838214665421,398107.1705534981,-74.0564792383572,398107.1705534981,-74.00555194420215,398107.1705534981,-73.9883210313476,398107.1705534981,-73.95885336702908,398107.1705534981,-73.89411900092433,398107.1705534981,-73.81197118297229,398107.1705534981,-73.53186991224726,398107.1705534981,-73.07571032062916,398107.1705534981,-72.57658331101447,398107.1705534981,-72.10100325379827,398107.1705534981,-70.19271659794829
630957.3444801947,-48.30991437585028,630957.3444801947,-52.14368488672142,630957.3444801947,-55.28129037648537,630957.3444801947,-57.94230355448873,630957.3444801947,-60.25256616389812,630957.3444801947,-62.34052126909256,630957.3444801947,-64.25064701749491,630957.3444801947,-65.99181589105667,630957.3444801947,-67.50635595650991,630957.3444801947,-68.6724336835651,630957.3444801947,-69.17558181743317,630957.3444801947,-69.41226587480381,630957.3444801947,-68.95710575386715,630957.3444801947,-68.1189853659891,630957.3444801947,-67.06213596570343,630957.3444801947,-65.86377671102909,630957.3444801947,-64.43693817346404,630957.3444801947,-62.66822901216029,630957.3444801947,-60.37526241047153,630957.3444801947,-57.22150293709955,630957.3444801947,-33.98368903777789,630957.3444801947,-48.54538303645991,630957.3444801947,-58.56202908990488,630957.3444801947,-66.82244124463372,630957.3444801947,-70.00857919083754,630957.3444801947,-71.74049085999272,630957.3444801947,-71.12044226519291,630957.3444801947,-70.60360669906233,630957.3444801947,-70.29376545543396,630957.3444801947,-70.13397247509522,630957.3444801947,-70.04433171567041,630957.3444801947,-69.99487561752484,630957.3444801947,-69.95622735925687,630957.3444801947,-69.92688652447869,630957.3444801947,-69.83821401562376,630957.3444801947,-69.79232718749334,630957.3444801947,-69.61804769351816,630957.3444801947,-69.41006414480294,630957.3444801947,-69.19674841851239,630957.3444801947,-68.1643594682057
1000000.000000002,-48.17905647268995,1000000.000000002,-51.90972632210843,1000000.000000002,-54.88630569007324,1000000.000000002,-57.31202466630785,1000000.000000002,-59.30109128331307,1000000.000000002,-60.96655257960722,1000000.000000002,-62.35030120132561,1000000.000000002,-63.47796492984725,1000000.000000002,-64.35369759313591,1000000.000000002,-64.97660207703518,1000000.000000002,-65.25510487129357,1000000.000000002,-65.47772242692007,1000000.000000002,-65.38798254447589,1000000.000000002,-65.09580077672344,1000000.000000002,-64.62924579506787,1000000.000000002,-63.99573089728385,1000000.000000002,-63.11077810942623,1000000.000000002,-61.84474984221783,1000000.000000002,-59.98017169813283,1000000.000000002,-57.12560387327937,1000000.000000002,-33.90975682698275,1000000.000000002,-48.5542709328159,1000000.000000002,-58.72708171987157,1000000.000000002,-66.36456008340946,1000000.000000002,-67.80821620144771,1000000.000000002,-67.80159185047823,1000000.000000002,-67.10651708209095,1000000.000000002,-66.62238830814574,1000000.000000002,-66.32820006826957,1000000.000000002,-66.15793261251626,1000000.000000002,-66.05330486119605,1000000.000000002,-65.99148343399602,1000000.000000002,-65.94963742696012,1000000.000000002,-65.93482863573534,1000000.000000002,-65.84393780107852,1000000.000000002,-65.89598863012566,1000000.000000002,-65.85008770810639,1000000.000000002,-65.78822581129538,1000000.000000002,-65.71994544501895,1000000.000000002,-65.289197550322
1584893.192461117,-47.8650273943484,1584893.192461117,-51.36892752687247,1584893.192461117,-54.02306925278404,1584893.192461117,-56.03538253421793,1584893.192461117,-57.5469286413621,1584893.192461117,-58.69816289746067,1584893.192461117,-59.57151723559494,1584893.192461117,-60.2329605919138,1584893.192461117,-60.72755221928945,1584893.192461117,-61.0879849521839,1584893.192461117,-61.27153162622556,1584893.192461117,-61.48857195159288,1584893.192461117,-61.55729044445886,1584893.192461117,-61.54132181866434,1584893.192461117,-61.44112432465275,1584893.192461117,-61.2467110852484,1584893.192461117,-60.8967391979134,1584893.192461117,-60.27113643589976,1584893.192461117,-59.11592556142036,1584893.192461117,-56.89007032565024,1584893.192461117,-33.72967608007684,1584893.192461117,-48.57500880174051,1584893.192461117,-59.15426038032436,1584893.192461117,-65.32502114736658,1584893.192461117,-64.74894976914243,1584893.192461117,-63.78786180653393,1584893.192461117,-63.07143610128594,1584893.192461117,-62.60570509946664,1584893.192461117,-62.32128227699111,1584893.192461117,-62.14923216358856,1584893.192461117,-62.04042457450115,1584893.192461117,-61.97508859467192,1584893.192461117,-61.93312410255287,1584893.192461117,-61.92501696049219,1584893.192461117,-61.83425519667055,1584893.192461117,-61.92646480884821,1584893.192461117,-61.93515314733241,1584893.192461117,-61.93813500377936,1584893.192461117,-61.93735568773553,1584893.192461117,-61.8239840918448
2511886.431509587,-47.15454162633473,2511886.431509587,-50.23298144567757,2511886.431509587,-52.37746316559092,2511886.431509587,-53.8577204601031,2511886.431509587,-54.87682219803619,2511886.431509587,-55.60286684011653,2511886.431509587,-56.13334616017502,2511886.431509587,-56.53409717768273,2511886.431509587,-56.84540817798807,2511886.431509587,-57.09296415461138,2511886.431509587,-57.23890626364754,2511886.431509587,-57.45412185541674,2511886.431509587,-57.58875590416134,2511886.431509587,-57.69552205206574,2511886.431509587,-57.77641197256512,2511886.431509587,-57.83183020238778,2511886.431509587,-57.84683989292328,2511886.431509587,-57.77683524588596,2511886.431509587,-57.46537764784747,2511886.431509587,-56.32930799536626,2511886.431509587,-33.30924493427419,2511886.431509587,-48.61691157946954,2511886.431509587,-60.31434635194018,2511886.431509587,-63.20438638497226,2511886.431509587,-61.0463817994199,2511886.431509587,-59.68775952259628,2511886.431509587,-58.98439806004026,2511886.431509587,-58.53898451389271,2511886.431509587,-58.26696327916027,2511886.431509587,-58.10021113829742,2511886.431509587,-57.9942625956592,2511886.431509587,-57.93104653462952,2511886.431509587,-57.89189363960825,2511886.431509587,-57.88869459975511,2511886.431509587,-57.80050452737707,2511886.431509587,-57.90982463358899,2511886.431509587,-57.94205168699544,2511886.431509587,-57.97311459244457,2511886.431509587,-58.0020204155046,2511886.431509587,-58.03281318059124
